IssueId,SourceIssueId,AssetIdx,TestDate,PathId,MCIteration,MasterSeed,IsValid,Date,ClAdjLoc
02496501_synthetic_MC_0000_000,02496501,0,2016-09-22,0,0,42,True,2017-02-08,103.4399
02496501_synthetic_MC_0000_000,02496501,0,2016-09-22,0,0,42,True,2017-02-09,101.94366
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-09-22,11.82
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-09-23,12.226379
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-09-26,12.157356
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-09-27,12.371661
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-09-28,12.415277
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-09-29,12.625939
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-09-30,12.711493
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-10-03,12.510998
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-10-04,12.66649
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-10-05,12.303226
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-10-06,12.460169
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-10-07,12.636688
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-10-10,12.091101
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-10-11,12.052416
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-10-12,11.720063
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-10-13,12.039326
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-10-14,12.235809
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-10-17,12.609797
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-10-18,13.002192
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-10-19,12.807098
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-10-20,12.897511
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-10-21,13.096827
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-10-24,13.576845
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-10-25,13.381369
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-10-26,13.325558
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-10-27,13.57356
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-10-28,13.481353
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-10-31,13.497372
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-11-01,13.420023
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-11-02,13.54059
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-11-03,13.104163
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-11-04,12.972832
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-11-07,12.814055
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-11-08,12.910361
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-11-09,13.320568
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-11-10,13.903412
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-11-11,13.900229
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-11-14,13.782885
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-11-15,14.082037
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-11-16,14.621092
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-11-17,15.079031
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-11-18,14.561152
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-11-21,14.567894
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-11-22,15.033643
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-11-23,15.101133
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-11-24,14.750665
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-11-25,14.702518
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-11-28,15.011839
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-11-29,14.709452
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-11-30,14.7088995
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-12-01,14.295948
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-12-02,14.016886
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-12-05,14.682487
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-12-06,15.171845
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-12-07,14.927769
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-12-08,14.989815
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-12-09,15.256702
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-12-12,14.729842
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-12-13,14.586464
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-12-14,14.155548
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-12-15,14.17234
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-12-16,13.860291
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-12-19,13.679161
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-12-20,13.795792
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-12-21,14.265573
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-12-22,14.371773
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-12-23,14.230539
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-12-26,13.986443
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-12-27,13.77629
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-12-28,13.748213
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-12-29,13.397383
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2016-12-30,13.861396
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2017-01-02,13.939329
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2017-01-03,14.0632925
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2017-01-04,13.914201
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2017-01-05,13.769833
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2017-01-06,13.452837
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2017-01-09,13.552046
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2017-01-10,13.530409
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2017-01-11,13.4847555
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2017-01-12,13.285442
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2017-01-13,13.592511
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2017-01-16,13.398608
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2017-01-17,13.400944
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2017-01-18,13.504196
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2017-01-19,13.16014
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2017-01-20,12.960108
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2017-01-23,12.578026
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2017-01-24,12.089431
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2017-01-25,12.657675
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2017-01-26,12.822643
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2017-01-27,13.086905
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2017-01-30,12.706127
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2017-01-31,12.727957
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2017-02-01,12.62094
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2017-02-02,12.849349
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2017-02-03,12.942465
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2017-02-06,12.658224
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2017-02-07,13.1493635
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2017-02-08,13.258434
02497801_synthetic_MC_0000_000,02497801,1,2016-09-22,0,0,42,True,2017-02-09,12.969526
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-09-22,62.09
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-09-23,64.79555
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-09-26,62.74002
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-09-27,61.404694
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-09-28,62.59462
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-09-29,62.35824
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-09-30,61.01358
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-10-03,60.21259
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-10-04,57.501904
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-10-05,59.82585
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-10-06,60.993633
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-10-07,60.926956
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-10-10,60.90144
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-10-11,58.767998
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-10-12,56.416656
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-10-13,53.09451
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-10-14,53.44145
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-10-17,54.440353
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-10-18,53.544262
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-10-19,52.962273
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-10-20,53.748062
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-10-21,55.035446
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-10-24,56.87493
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-10-25,54.725624
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-10-26,55.304947
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-10-27,54.64186
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-10-28,55.4628
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-10-31,56.270054
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-11-01,58.49479
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-11-02,57.880478
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-11-03,59.148422
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-11-04,58.901382
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-11-07,56.710735
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-11-08,56.375305
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-11-09,55.756298
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-11-10,57.29873
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-11-11,60.320984
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-11-14,59.540512
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-11-15,60.369522
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-11-16,58.23181
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-11-17,57.456444
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-11-18,58.278893
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-11-21,58.815323
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-11-22,58.026375
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-11-23,57.16469
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-11-24,56.073254
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-11-25,56.358875
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-11-28,57.956894
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-11-29,58.111176
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-11-30,58.75309
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-12-01,61.185204
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-12-02,61.39016
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-12-05,62.950737
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-12-06,62.387077
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-12-07,60.64005
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-12-08,60.13118
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-12-09,61.112427
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-12-12,60.05354
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-12-13,60.990433
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-12-14,61.075817
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-12-15,62.174114
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-12-16,60.198135
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-12-19,59.925858
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-12-20,59.56607
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-12-21,62.52939
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-12-22,64.154526
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-12-23,64.35691
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-12-26,63.175797
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-12-27,59.05841
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-12-28,61.46729
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-12-29,62.54364
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2016-12-30,64.32947
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2017-01-02,65.60245
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2017-01-03,66.91706
02527401_synthetic_MC_0000_000,02527401,2,2016-09-22,0,0,42,True,2017-01-04,68.12367
