epoch,step,train/corr_offdiag_abs_max,train/corr_offdiag_abs_mean,train/diffusion,train/drift_abs,train/entropy_beta,train/loss_balance_term_epoch,train/loss_balance_term_step,train/loss_entropy_term_epoch,train/loss_entropy_term_step,train/loss_epoch,train/loss_sde_epoch,train/loss_sde_step,train/loss_step,train/mean_pi_var,train/pi_mean_e0,train/pi_mean_e1,train/pi_mean_e2,train/pi_min_mean,train/pi_var_e0,train/pi_var_e1,train/pi_var_e2,val/diffusion,val/drift_abs,val/entropy_beta,val/loss,val/loss_balance_term,val/loss_entropy_term,val/loss_sde,val/mean_pi_var,val/pi_mean_e0,val/pi_mean_e1,val/pi_mean_e2,val/pi_min_mean,val/pi_var_e0,val/pi_var_e1,val/pi_var_e2,val/rmse_next
5,41,,,,,,,,,,,,,,,,,,,,,,0.035993799567222595,0.0022570828441530466,0.10000000149011612,-8.917703628540039,0.0,0.008183689787983894,-8.909520149230957,2.0294214664318133e-06,0.006628817413002253,0.0070913140662014484,0.9862798452377319,0.006628817413002253,1.0007856872107368e-06,1.0884610901484848e-06,3.999017735623056e-06,0.04109073057770729
5,41,0.0,0.0,0.036143358796834946,0.002688391599804163,,0.0,,0.008162849582731724,,-9.297134399414062,-9.288971900939941,,,4.714802798844175e-06,0.006687338463962078,0.007025550119578838,0.9862871766090393,0.006687338463962078,2.222068133050925e-06,2.551597617639345e-06,9.370742191094905e-06,,,,,,,,,,,,,,,,
6,48,,,,,,,,,,,,,,,,,,,,,,0.03748062252998352,0.0034849331714212894,0.10000000149011612,-8.969995498657227,0.0,0.008464756421744823,-8.961530685424805,3.58423380930617e-06,0.007044296246021986,0.00726040406152606,0.9856952428817749,0.007044296246021986,1.9363799310667673e-06,1.7160392644655076e-06,7.100282346073072e-06,0.04099363461136818
6,48,0.0,0.0,0.037489570677280426,0.0030196241568773985,,0.0,,0.008432147093117237,,-9.330150604248047,-9.321717262268066,,,6.251960257941391e-06,0.006913620512932539,0.0073575410060584545,0.9857288002967834,0.006913620512932539,2.9275802262418438e-06,3.39494818035746e-06,1.2433353731466923e-05,,,,,,,,,,,,,,,,
7,49,,,,,0.10000000149011612,,0.0,,0.008757869713008404,,,-10.145063400268555,-10.153820991516113,,,,,,,,,,,,,,,,,,,,,,,,
7,55,,,,,,,,,,,,,,,,,,,,,,0.041184671223163605,0.0033102489542216063,0.10000000149011612,-8.992057800292969,0.0,0.009345730766654015,-8.982711791992188,6.161562851048075e-06,0.008334403857588768,0.00780944200232625,0.9838561415672302,0.00780944200232625,4.040111434733262e-06,2.269145625177771e-06,1.217543103848584e-05,0.041067935526371
7,55,0.0,0.0,0.042992547154426575,0.0035196179524064064,,0.0,,0.009813808836042881,,-9.269913673400879,-9.260100364685059,,,1.2424638953234535e-05,0.008855925872921944,0.008343938738107681,0.9828001260757446,0.008324047550559044,7.8776301961625e-06,4.768461167259375e-06,2.4627826860523783e-05,,,,,,,,,,,,,,,,
8,62,,,,,,,,,,,,,,,,,,,,,,0.03320389613509178,0.003182237735018134,0.10000000149011612,-8.771220207214355,0.0,0.007037626579403877,-8.764183044433594,3.2617690521874465e-06,0.005568251945078373,0.005909018684178591,0.9885226488113403,0.005568251945078373,1.2481878002290614e-06,2.137837100235629e-06,6.3992829382186756e-06,0.040907420217990875
8,62,0.0,0.0,0.03965573385357857,0.0030377269722521305,,0.0,,0.008738959208130836,,-9.34762191772461,-9.338882446289062,,,1.0052058314613532e-05,0.007603979669511318,0.0073539577424526215,0.9850420951843262,0.0073135909624397755,5.405286628956674e-06,4.767662176163867e-06,1.9983224774478003e-05,,,,,,,,,,,,,,,,
9,69,,,,,,,,,,,,,,,,,,,,,,0.036628399044275284,0.002664510626345873,0.10000000149011612,-8.9628324508667,0.0,0.00803184974938631,-8.954800605773926,5.979507022857433e-06,0.006433563772588968,0.007033029571175575,0.9865334630012512,0.006433563772588968,2.3591305762238335e-06,3.803730123763671e-06,1.1775659004342742e-05,0.040870096534490585
9,69,0.0,0.0,0.03626102954149246,0.0029526285361498594,,0.0,,0.007790111005306244,,-9.34813117980957,-9.340341567993164,,,1.0556233064562548e-05,0.006226556841284037,0.006818618159741163,0.9869547486305237,0.006226556841284037,3.7850527405680623e-06,7.043934601824731e-06,2.0839712306042202e-05,,,,,,,,,,,,,,,,
10,76,,,,,,,,,,,,,,,,,,,,,,0.037173524498939514,0.0022971623111516237,0.10000000149011612,-9.005661010742188,0.0,0.008126342669129372,-8.99753475189209,3.9931001083459705e-06,0.006634920369833708,0.00699532451108098,0.9863697290420532,0.006634920369833708,1.680397645031917e-06,2.4401408609264763e-06,7.858761819079518e-06,0.040997542440891266
10,76,0.0,0.0,0.04007897526025772,0.0025828001089394093,,0.0,,0.008868250995874405,,-9.348352432250977,-9.339484214782715,,,1.4033877050678711e-05,0.007356989663094282,0.00788772664964199,0.9847552180290222,0.007356989663094282,5.587273790297331e-06,8.695020369486883e-06,2.7819338356493972e-05,,,,,,,,,,,,,,,,
11,83,,,,,,,,,,,,,,,,,,,,,,0.03536015376448631,0.002871669130399823,0.10000000149011612,-8.960617065429688,0.0,0.007514509838074446,-8.953102111816406,2.920072120105033e-06,0.006170913111418486,0.006231899838894606,0.9875971674919128,0.006170913111418486,1.1906510053449892e-06,1.8441910469846334e-06,5.725373739551287e-06,0.04094149172306061
11,83,0.0,0.0,0.03814166039228439,0.002458293456584215,,0.0,,0.00821502972394228,,-9.40265941619873,-9.394444465637207,,,7.890095730545e-06,0.006770758889615536,0.007085563614964485,0.9861435890197754,0.006770758889615536,2.9473071663232986e-06,5.149328899278771e-06,1.5573654309264384e-05,,,,,,,,,,,,,,,,
12,90,,,,,,,,,,,,,,,,,,,,,,0.03533089905977249,0.003993517719209194,0.10000000149011612,-8.97011947631836,0.0,0.007445781957358122,-8.96267318725586,2.6126476768695284e-06,0.006186512298882008,0.006077647674828768,0.9877358078956604,0.006077647674828768,1.0793366982397856e-06,1.6468169405925437e-06,5.111789960210444e-06,0.04095001891255379
12,90,0.0,0.0,0.03564417362213135,0.004000496584922075,,0.0,,0.007453725207597017,,-9.364914894104004,-9.357460975646973,,,6.0109596233814955e-06,0.006046992726624012,0.006279546767473221,0.9876734614372253,0.0060408636927604675,1.9337012417963706e-06,4.358667410997441e-06,1.1740511581592727e-05,,,,,,,,,,,,,,,,
13,97,,,,,,,,,,,,,,,,,,,,,,0.03685230389237404,0.0019795920234173536,0.10000000149011612,-9.03439998626709,0.0,0.007879613898694515,-9.026520729064941,3.211574266970274e-06,0.006761699449270964,0.0063697947189211845,0.9868685007095337,0.0063697947189211845,1.4739504194949404e-06,1.8415278191241669e-06,6.3192451307259034e-06,0.041075848042964935
13,97,0.0,0.0,0.03705999255180359,0.0027623558416962624,,0.0,,0.007791860029101372,,-9.417635917663574,-9.409844398498535,,,5.233518550085137e-06,0.006534794811159372,0.006447337102144957,0.9870179295539856,0.006442129611968994,1.8566563539934577e-06,3.5852251585311024e-06,1.0258675501972903e-05,,,,,,,,,,,,,,,,
14,99,,,,,0.10000000149011612,,0.0,,0.00849312637001276,,,-9.342784881591797,-9.351278305053711,,,,,,,,,,,,,,,,,,,,,,,,
14,104,,,,,,,,,,,,,,,,,,,,,,0.03638535737991333,0.0027942305896431208,0.10000000149011612,-9.01395320892334,0.0,0.0078003075905144215,-9.006153106689453,4.93051220473717e-06,0.0066468073055148125,0.006350445095449686,0.9870026707649231,0.006350445095449686,2.114869630531757e-06,3.016014716195059e-06,9.660652722232044e-06,0.041026026010513306
14,104,0.0,0.0,0.04121807962656021,0.00256827543489635,,0.0,,0.008923431858420372,,-9.386298179626465,-9.377374649047852,,,8.218138646043371e-06,0.007901336997747421,0.007403326220810413,0.984695315361023,0.007403326220810413,3.5055613807344344e-06,4.8754436647868715e-06,1.6273410437861457e-05,,,,,,,,,,,,,,,,
15,111,,,,,,,,,,,,,,,,,,,,,,0.03340791538357735,0.0021899696439504623,0.10000000149011612,-8.886846542358398,0.0,0.007071312051266432,-8.879775047302246,5.350485480448697e-06,0.005557762458920479,0.006016258616000414,0.9884259700775146,0.005557762458920479,1.503411681369471e-06,4.4266639633860905e-06,1.0121381819772068e-05,0.04091514274477959
15,111,0.0,0.0,0.03470412641763687,0.002785835415124893,,0.0,,0.007322435267269611,,-9.301527976989746,-9.294205665588379,,,1.423781577614136e-05,0.0058042448945343494,0.006379007361829281,0.9878167510032654,0.005740708205848932,3.3343017094011884e-06,1.2158434401499107e-05,2.7220710762776434e-05,,,,,,,,,,,,,,,,
16,118,,,,,,,,,,,,,,,,,,,,,,0.03978844732046127,0.002376861171796918,0.10000000149011612,-9.160198211669922,0.0,0.00877345073968172,-9.151424407958984,4.564732535072835e-06,0.00751524418592453,0.007435665465891361,0.9850491285324097,0.007435665465891361,2.32752086049004e-06,2.4596397452114616e-06,8.907036317395978e-06,0.04102293401956558
16,118,0.0,0.0,0.03942892327904701,0.0023770355619490147,,0.0,,0.008632308803498745,,-9.414847373962402,-9.406214714050293,,,1.1051592082367279e-05,0.007193245925009251,0.007558342069387436,0.9852484464645386,0.007168763782829046,3.452460987318773e-06,8.338635780091863e-06,2.136368493665941e-05,,,,,,,,,,,,,,,,
17,125,,,,,,,,,,,,,,,,,,,,,,0.033351652324199677,0.0034202898386865854,0.10000000149011612,-8.881855010986328,0.0,0.006828087382018566,-8.875027656555176,4.12015742767835e-06,0.005469164811074734,0.005623532924801111,0.9889073371887207,0.005469164811074734,1.374770704387629e-06,3.2021780498325825e-06,7.783522960380651e-06,0.04102694243192673
17,125,0.0,0.0,0.03869655355811119,0.003470109310001135,,0.0,,0.008239343762397766,,-9.472935676574707,-9.464695930480957,,,7.196711521828547e-06,0.006847926881164312,0.007064740639179945,0.9860873222351074,0.006847926881164312,2.423010982965934e-06,5.309074367687572e-06,1.3858047168469056e-05,,,,,,,,,,,,,,,,
18,132,,,,,,,,,,,,,,,,,,,,,,0.036817263811826706,0.0022580684162676334,0.10000000149011612,-9.064204216003418,0.0,0.007776707876473665,-9.056427001953125,5.7856682360579725e-06,0.0065552545711398125,0.00641211774200201,0.9870325922966003,0.00641211774200201,2.366351282034884e-06,3.881569227814907e-06,1.1109085789939854e-05,0.041236668825149536
18,132,0.0,0.0,0.03548654913902283,0.0026869378052651882,,0.0,,0.007291693240404129,,-9.444659233093262,-9.437368392944336,,,8.38055075291777e-06,0.005847959313541651,0.006201855838298798,0.9879500865936279,0.005847959313541651,2.0978282009309623e-06,7.221606210805476e-06,1.582222103024833e-05,,,,,,,,,,,,,,,,
19,139,,,,,,,,,,,,,,,,,,,,,,0.03570045903325081,0.003703362075611949,0.10000000149011612,-9.069716453552246,0.0,0.007536427583545446,-9.062180519104004,5.056987447460415e-06,0.006212726701050997,0.006270384881645441,0.9875168204307556,0.006212726701050997,1.8993866888195043e-06,3.7760412396892207e-06,9.49553486861987e-06,0.041130971163511276
19,139,0.0,0.0,0.04059937223792076,0.002774257445707917,,0.0,,0.008670142851769924,,-9.45870590209961,-9.450035095214844,,,1.028559563565068e-05,0.00736449658870697,0.007452050223946571,0.9851834774017334,0.00733245350420475,3.2940699838945875e-06,7.891400855442043e-06,1.9671317204483785e-05,,,,,,,,,,,,,,,,
20,140,,,,,,,,,,,,,,,,,,,,,,0.03570045903325081,0.003703362075611949,0.10000000149011612,-9.069716453552246,0.0,0.007536427583545446,-9.062180519104004,5.056987447460415e-06,0.006212726701050997,0.006270384881645441,0.9875168204307556,0.006212726701050997,1.8993866888195043e-06,3.7760412396892207e-06,9.49553486861987e-06,0.041130971163511276
